tornado_num,year,month,day,date,time,F_EF_scale,injuries,fatalities,loss_val,starting_lat,starting_long,ending_lat,ending_long,length_miles,width_yards,county_one,county_two,county_three,county_four
409,1980,6,2,6/2/80,7:00:00,1,3,0,"$500,000 to $5,000,000",40.67,-93.02,0,0,2,30,APPANOOSE,NA,NA,NA
417,1980,6,2,6/2/80,15:25:00,4,0,0,"$500,000 to $5,000,000",40.62,-93.92,40.58,-93.32,31.2,140,DECATUR,WAYNE,NA,NA
410,1980,6,2,6/2/80,7:05:00,2,5,0,"$500,000 to $5,000,000",40.63,-92.92,40.72,-92.55,19.8,80,APPANOOSE,DAVIS,NA,NA
494,1980,6,6,6/6/80,23:05:00,1,0,0,"$500,000 to $5,000,000",42.82,-96.28,42.78,-96.2,4.1,40,PLYMOUTH,NA,NA,NA
487,1980,6,6,6/6/80,12:00:00,1,0,0,"$50,000 to $500,000",41.6,-93.65,41.62,-93.6,1.3,40,POLK,NA,NA,NA
533,1980,6,13,6/13/80,18:02:00,1,0,0,"$5,000 to $50,000",42.77,-94,0,0,0.1,20,HUMBOLDT,NA,NA,NA
547,1980,6,14,6/14/80,21:23:00,1,0,0,"$5,000 to $50,000",40.68,-92.08,40.67,-91.88,10.3,30,VAN BUREN,NA,NA,NA
543,1980,6,14,6/14/80,19:05:00,1,0,0,"$50,000 to $500,000",41.25,-93.73,41.13,-93.6,9.3,30,WARREN,CLARKE,NA,NA
544,1980,6,14,6/14/80,19:05:00,1,0,0,"$50,000 to $500,000",41.25,-93.73,41.13,-93.6,9.3,30,WARREN,CLARKE,NA,NA
557,1980,6,17,6/17/80,23:20:00,1,0,0,"$5,000 to $50,000",41.57,-91.17,0,0,0.2,20,MUSCATINE,NA,NA,NA
605,1980,6,27,6/27/80,18:30:00,1,0,0,"$5,000 to $50,000",43.18,-93.6,0,0,0.1,20,HANCOCK,NA,NA,NA
606,1980,6,28,6/28/80,0:05:00,1,0,0,"$500 to $5,000",41.53,-90.6,0,0,0.1,20,SCOTT,NA,NA,NA
623,1980,7,4,7/4/80,21:30:00,1,0,0,"$5,000 to $50,000",41.37,-94.93,41.4,-94.88,1.3,60,CASS,NA,NA,NA
626,1980,7,5,7/5/80,0:26:00,1,0,0,"$500 to $5,000",40.87,-91.3,0,0,0.1,30,DES MOINES,NA,NA,NA
628,1980,7,5,7/5/80,0:45:00,1,0,0,"$50,000 to $500,000",40.82,-91.08,0,0,0.5,30,DES MOINES,NA,NA,NA
625,1980,7,5,7/5/80,0:24:00,1,0,0,"$5,000 to $50,000",40.92,-91.4,40.92,-91.33,0.1,40,HENRY,DES MOINES,NA,NA
688,1980,7,19,7/19/80,17:55:00,2,0,0,"$500,000 to $5,000,000",43.02,-95.62,43.07,-95.57,3.3,160,O'BRIEN,NA,NA,NA
689,1980,7,19,7/19/80,18:00:00,1,0,0,"$50,000 to $500,000",42.87,-95.93,0,0,0.4,40,PLYMOUTH,NA,NA,NA
687,1980,7,19,7/19/80,17:35:00,2,0,0,"$500,000 to $5,000,000",42.83,-94.83,43.03,-94.38,24.4,80,PALO ALTO,KOSSUTH,NA,NA
712,1980,8,2,8/2/80,4:45:00,1,0,0,"$5,000 to $50,000",43.25,-92.1,0,0,0.3,30,HOWARD,NA,NA,NA
764,1980,8,18,8/18/80,22:15:00,1,0,0,"$5,000 to $50,000",42.68,-95.63,0,0,0.1,20,CHEROKEE,NA,NA,NA
765,1980,8,18,8/18/80,23:10:00,1,0,0,"$5,000 to $50,000",43.25,-94.85,0,0,0.2,30,EMMET,NA,NA,NA
790,1980,9,3,9/3/80,20:00:00,0,0,0,"$5,000 to $50,000",43.38,-94.1,0,0,0.3,30,KOSSUTH,NA,NA,NA
791,1980,9,3,9/3/80,20:00:00,0,0,0,"$5,000 to $50,000",43.4,-94.08,0,0,1,30,KOSSUTH,NA,NA,NA
792,1980,9,3,9/3/80,20:40:00,0,0,0,"$5,000 to $50,000",41.47,-90.72,0,0,0.2,30,SCOTT,NA,NA,NA
811,1980,9,20,9/20/80,16:30:00,3,0,0,"$5,000 to $50,000",43.15,-95.15,0,0,1.5,300,CLAY,NA,NA,NA
813,1980,9,20,9/20/80,18:10:00,2,0,0,"$500,000 to $5,000,000",43.32,-93.63,43.45,-93.47,10.2,60,WINNEBAGO,WORTH,NA,NA
812,1980,9,20,9/20/80,17:35:00,2,0,0,"$500,000 to $5,000,000",42.92,-94.12,42.97,-93.62,24.5,80,KOSSUTH,HANCOCK,NA,NA
836,1980,10,16,10/16/80,17:30:00,1,0,0,"$50,000 to $500,000",42.17,-93.73,42.3,-93.63,9,30,BOONE,HAMILTON,NA,NA
53,1981,3,29,3/29/81,9:20:00,1,0,0,"$5,000 to $50,000",41.5,-95.03,0,0,0.1,20,CASS,NA,NA,NA
69,1981,4,3,4/3/81,18:40:00,0,0,0,Unknown,41.95,-94.17,42.02,-94.1,5.2,30,BOONE,NA,NA,NA
71,1981,4,3,4/3/81,20:10:00,0,0,0,Unknown,40.75,-93.23,0,0,0.1,10,WAYNE,NA,NA,NA
73,1981,4,3,4/3/81,20:30:00,1,0,0,"$50,000 to $500,000",41.72,-92.28,41.77,-92.25,2.7,80,IOWA,NA,NA,NA
75,1981,4,3,4/3/81,23:15:00,0,0,0,"$50,000 to $500,000",41.2,-91.53,41.52,-90.75,103.5,50,WASHINGTON,LOUISA,MUSCATINE,SCOTT
79,1981,4,4,4/4/81,0:30:00,1,0,0,"$500,000 to $5,000,000",41.78,-90.78,42,-90.47,20.5,50,SCOTT,CLINTON,NA,NA
83,1981,4,10,4/10/81,17:55:00,0,0,0,"$5,000 to $50,000",41.47,-93.37,41.57,-93.27,8.3,10,MARION,NA,NA,NA
82,1981,4,10,4/10/81,17:55:00,2,9,0,"$500,000 to $5,000,000",41.88,-93.17,41.95,-93.08,5.6,500,MARSHALL,NA,NA,NA
84,1981,4,10,4/10/81,19:12:00,2,0,0,"$500,000 to $5,000,000",42.83,-92.1,0,0,0.8,100,BREMER,NA,NA,NA
81,1981,4,10,4/10/81,17:30:00,0,0,0,"$500 to $5,000",41.5,-93.55,0,0,8,30,WARREN,NA,NA,NA
86,1981,4,11,4/11/81,19:40:00,2,2,0,"$500,000 to $5,000,000",40.68,-94.75,40.72,-94.88,6.9,50,TAYLOR,NA,NA,NA
274,1981,5,23,5/23/81,15:15:00,0,0,0,Unknown,41.43,-94.65,0,0,0.1,10,ADAIR,NA,NA,NA
280,1981,5,23,5/23/81,16:02:00,0,0,0,Unknown,41.42,-94.5,0,0,0.1,10,ADAIR,NA,NA,NA
282,1981,5,23,5/23/81,16:15:00,0,0,0,Unknown,41.42,-94.3,0,0,0.1,10,ADAIR,NA,NA,NA
284,1981,5,23,5/23/81,16:36:00,0,0,0,Unknown,41.45,-94.23,0,0,0.1,10,MADISON,NA,NA,NA
289,1981,5,23,5/23/81,17:28:00,1,0,0,"$500 to $5,000",41.42,-94.08,0,0,0.1,10,MADISON,NA,NA,NA
295,1981,5,23,5/23/81,17:55:00,2,0,0,"$50,000 to $500,000",43.27,-92.92,43.3,-92.83,3.8,50,MITCHELL,NA,NA,NA
272,1981,5,23,5/23/81,14:32:00,0,0,0,Unknown,41.13,-95,0,0,0.1,10,MONTGOMERY,NA,NA,NA
271,1981,5,23,5/23/81,14:32:00,0,0,0,Unknown,40.7,-95.05,0,0,0.1,10,PAGE,NA,NA,NA
285,1981,5,23,5/23/81,17:00:00,2,0,0,"$50,000 to $500,000",40.7,-94.32,40.82,-94.05,15.9,130,RINGGOLD,NA,NA,NA
277,1981,5,23,5/23/81,15:30:00,0,0,0,Unknown,41.45,-94.72,0,0,0.1,10,CASS,NA,NA,NA
385,1981,6,7,6/7/81,20:30:00,1,0,0,"$500 to $5,000",40.63,-93.3,0,0,0.1,10,WAYNE,NA,NA,NA
384,1981,6,7,6/7/81,18:18:00,1,0,0,"$500 to $5,000",41.03,-93.78,0,0,0.1,30,CLARKE,NA,NA,NA
410,1981,6,12,6/12/81,16:05:00,2,1,0,"$5,000 to $50,000",42.83,-94.22,0,0,0.1,10,HUMBOLDT,NA,NA,NA
429,1981,6,13,6/13/81,20:30:00,2,0,0,"$500 to $5,000",43.17,-95.88,0,0,0.1,10,SIOUX,NA,NA,NA
445,1981,6,14,6/14/81,20:22:00,0,0,0,"$5,000 to $50,000",41.03,-94.73,0,0,0.1,10,ADAMS,NA,NA,NA
436,1981,6,14,6/14/81,4:00:00,2,0,0,"$500,000 to $5,000,000",43.42,-95.55,43.48,-95.12,21.6,1533,OSCEOLA,DICKINSON,NA,NA
437,1981,6,14,6/14/81,4:00:00,2,0,0,"$500,000 to $5,000,000",43.43,-95.55,43.5,-95.12,21.9,1533,OSCEOLA,DICKINSON,NA,NA
532,1981,6,23,6/23/81,22:40:00,1,0,0,"$5,000 to $50,000",42.55,-94.68,0,0,1,30,CALHOUN,NA,NA,NA
701,1981,8,28,8/28/81,16:15:00,0,0,0,Unknown,42.95,-92.53,0,0,0.1,10,CHICKASAW,NA,NA,NA
66,1982,3,19,3/19/82,5:30:00,1,0,0,"$500 to $5,000",40.62,-94.47,0,0,2,100,TAYLOR,NA,NA,NA
83,1982,4,2,4/2/82,14:10:00,1,0,0,"$5,000 to $50,000",41.45,-94.17,0,0,0.5,50,MADISON,NA,NA,NA
234,1982,5,4,5/4/82,17:45:00,1,0,0,"$5,000 to $50,000",43.45,-93.62,43.47,-93.55,3,40,WINNEBAGO,NA,NA,NA
235,1982,5,4,5/4/82,18:45:00,1,0,0,"$5,000 to $50,000",42.65,-94.42,0,0,0.1,10,HUMBOLDT,NA,NA,NA
371,1982,5,15,5/15/82,14:10:00,1,0,0,"$5,000 to $50,000",41.38,-93.27,0,0,0.1,10,MARION,NA,NA,NA
372,1982,5,15,5/15/82,16:00:00,0,0,0,$50 or less,41.48,-95.58,0,0,0.1,10,POTTAWATTAMIE,NA,NA,NA
404,1982,5,17,5/17/82,14:45:00,1,0,0,"$5,000 to $50,000",43.12,-94.13,43.18,-94.13,4,30,KOSSUTH,NA,NA,NA
402,1982,5,17,5/17/82,13:28:00,1,0,0,"$5,000 to $50,000",42.27,-94.38,0,0,1.2,17,WEBSTER,NA,NA,NA
403,1982,5,17,5/17/82,13:28:00,1,0,0,"$5,000 to $50,000",42.28,-94.38,0,0,0.6,10,WEBSTER,NA,NA,NA
407,1982,5,17,5/17/82,16:00:00,1,0,0,"$500 to $5,000",43.45,-92.28,0,0,0.2,10,HOWARD,NA,NA,NA
405,1982,5,17,5/17/82,14:50:00,2,0,0,"$50,000 to $500,000",43.22,-93.82,43.45,-93.75,13,80,HANCOCK,WINNEBAGO,NA,NA
447,1982,5,20,5/20/82,9:30:00,0,0,0,$50 or less,41.38,-93.98,0,0,0.1,10,MADISON,NA,NA,NA
448,1982,5,20,5/20/82,11:50:00,0,0,0,$50 to $500,41.78,-91.35,0,0,0.1,10,CEDAR,NA,NA,NA
449,1982,5,20,5/20/82,11:50:00,0,0,0,$50 to $500,41.88,-91.17,0,0,0.1,10,CEDAR,NA,NA,NA
450,1982,5,20,5/20/82,11:50:00,0,0,0,$50 to $500,41.88,-91.05,0,0,0.1,10,CEDAR,NA,NA,NA
451,1982,5,20,5/20/82,11:50:00,0,0,0,$50 or less,41.9,-91.23,0,0,0.1,10,CEDAR,NA,NA,NA
465,1982,5,21,5/21/82,15:18:00,0,0,0,$50 or less,40.65,-91.57,0,0,0.1,10,LEE,NA,NA,NA
466,1982,5,21,5/21/82,15:18:00,0,0,0,$50 or less,40.73,-91.47,0,0,0.1,10,LEE,NA,NA,NA
487,1982,5,26,5/26/82,14:50:00,0,0,0,$50 or less,42.6,-94.82,0,0,0.1,10,POCAHONTAS,NA,NA,NA
597,1982,6,6,6/6/82,15:00:00,2,0,0,"$500,000 to $5,000,000",43.4,-95.72,0,0,2,67,OSCEOLA,NA,NA,NA
605,1982,6,8,6/8/82,20:15:00,0,0,0,$50 or less,41.12,-93.48,0,0,0.2,10,LUCAS,NA,NA,NA
665,1982,6,15,6/15/82,1:30:00,1,0,0,"$5,000 to $50,000",41.28,-94.18,0,0,0.2,10,MADISON,NA,NA,NA
664,1982,6,15,6/15/82,1:30:00,1,0,0,"$50,000 to $500,000",41.6,-93.62,0,0,0.2,50,POLK,NA,NA,NA
663,1982,6,15,6/15/82,1:00:00,1,0,0,"$5,000 to $50,000",40.87,-93.22,0,0,0.2,10,WAYNE,NA,NA,NA
690,1982,6,17,6/17/82,17:00:00,0,0,0,$50 or less,41.83,-94.12,0,0,0.2,10,DALLAS,NA,NA,NA
772,1982,7,6,7/6/82,19:15:00,1,1,0,"$50,000 to $500,000",41.17,-92.32,0,0,0.5,20,KEOKUK,NA,NA,NA
773,1982,7,6,7/6/82,19:20:00,1,0,0,"$5,000 to $50,000",42.48,-92,0,0,0.2,10,BUCHANAN,NA,NA,NA
771,1982,7,6,7/6/82,18:25:00,0,0,0,$50 or less,42.55,-92.62,0,0,0.1,10,BUTLER,NA,NA,NA
820,1982,7,17,7/17/82,14:30:00,1,0,0,"$5,000 to $50,000",42,-93.97,0,0,0.3,50,BOONE,NA,NA,NA
909,1982,9,13,9/13/82,16:00:00,2,0,0,"$500,000 to $5,000,000",40.95,-92.45,41.02,-91.88,26,100,WAPELLO,JEFFERSON,NA,NA
926,1982,10,6,10/6/82,12:21:00,0,0,0,$50 or less,42.03,-91.65,0,0,0.3,30,LINN,NA,NA,NA
925,1982,10,6,10/6/82,11:45:00,0,0,0,"$500 to $5,000",41.57,-92.17,0,0,0.3,30,IOWA,NA,NA,NA
943,1982,11,11,11/11/82,15:20:00,0,0,0,"$500 to $5,000",41.73,-93.62,0,0,0.3,30,POLK,NA,NA,NA
957,1982,12,2,12/2/82,0:13:00,1,0,0,"$5,000 to $50,000",41.07,-91.3,0,0,2.5,17,DES MOINES,NA,NA,NA
213,1983,5,1,5/1/83,19:25:00,0,0,0,$50 to $500,41.3,-91.5,0,0,0.1,10,LOUISA,NA,NA,NA
196,1983,5,1,5/1/83,13:30:00,0,0,0,"$500 to $5,000",40.7,-95.22,0,0,1,20,PAGE,NA,NA,NA
200,1983,5,1,5/1/83,14:10:00,0,0,0,$50 to $500,40.62,-95.05,0,0,1,10,PAGE,NA,NA,NA
204,1983,5,1,5/1/83,15:00:00,1,0,0,"$5,000 to $50,000",41.63,-94.87,0,0,2,20,TAYLOR,NA,NA,NA
194,1983,5,1,5/1/83,13:30:00,2,3,0,"$500,000 to $5,000,000",40.63,-95.67,40.7,-95.58,7,20,FREMONT,NA,NA,NA
198,1983,5,1,5/1/83,13:54:00,1,0,0,"$500 to $5,000",40.83,-95.83,40.98,-95.13,20,40,FREMONT,MILLS,NA,NA
195,1983,5,1,5/1/83,13:30:00,1,0,0,"$50,000 to $500,000",40.87,-95.3,40.95,-95.13,10,20,PAGE,MONTGOMERY,NA,NA
253,1983,5,6,5/6/83,17:50:00,1,0,0,"$50,000 to $500,000",40.83,-95.02,0,0,0.1,30,PAGE,NA,NA,NA
255,1983,5,6,5/6/83,18:58:00,1,0,0,"$5,000 to $50,000",41.67,-93.62,0,0,0.5,20,POLK,NA,NA,NA
256,1983,5,6,5/6/83,19:00:00,2,0,0,"$500,000 to $5,000,000",41.58,-93.53,0,0,1,60,POLK,NA,NA,NA
254,1983,5,6,5/6/83,18:56:00,1,0,0,"$500 to $5,000",41.55,-94.1,0,0,0.2,10,DALLAS,NA,NA,NA
251,1983,5,6,5/6/83,17:00:00,2,0,0,"$50,000 to $500,000",41.57,-95.95,41.75,-95.75,15,20,HARRISON,NA,NA,NA
422,1983,5,27,5/27/83,17:17:00,1,0,0,"$5,000 to $50,000",41.97,-94.88,0,0,1,20,CARROLL,NA,NA,NA
427,1983,5,27,5/27/83,18:10:00,1,0,0,"$5,000 to $50,000",41.68,-94.55,0,0,0.5,20,GUTHRIE,NA,NA,NA
528,1983,6,13,6/13/83,16:30:00,1,1,0,"$50,000 to $500,000",43.33,-95.13,0,0,1,30,DICKINSON,NA,NA,NA
529,1983,6,13,6/13/83,16:50:00,0,0,0,$50 or less,43.38,-94.88,0,0,0.1,10,EMMET,NA,NA,NA
553,1983,6,18,6/18/83,16:50:00,1,0,0,"$5,000 to $50,000",41.45,-92.25,41.5,-92.15,6.1,20,KEOKUK,NA,NA,NA
605,1983,6,29,6/29/83,13:45:00,1,0,0,"$50,000 to $500,000",42.02,-92.33,0,0,0.1,20,TAMA,NA,NA,NA
607,1983,6,29,6/29/83,13:55:00,1,0,0,"$50,000 to $500,000",42.13,-92.37,0,0,0.2,20,TAMA,NA,NA,NA
608,1983,6,29,6/29/83,16:38:00,1,0,0,"$5,000 to $50,000",43.08,-92.47,0,0,0.1,10,CHICKASAW,NA,NA,NA
602,1983,6,29,6/29/83,10:58:00,1,27,0,"$500,000 to $5,000,000",40.8,-91.12,41,-91.18,13,40,DES MOINES,NA,NA,NA
603,1983,6,29,6/29/83,11:15:00,1,0,0,"$5,000 to $50,000",41.15,-91.67,0,0,0.1,10,HENRY,NA,NA,NA
604,1983,6,29,6/29/83,12:50:00,1,0,0,"$50,000 to $500,000",41.55,-91.67,42.07,-91.7,31,40,JOHNSON,LINN,NA,NA
623,1983,7,1,7/1/83,23:00:00,0,0,0,"$50,000 to $500,000",41.53,-90.58,0,0,0.2,20,SCOTT,NA,NA,NA
622,1983,7,1,7/1/83,22:30:00,1,1,0,"$50,000 to $500,000",41.62,-91.27,41.78,-91,15,50,CEDAR,NA,NA,NA
625,1983,7,2,7/2/83,2:22:00,0,0,0,Unknown,41.77,-93.72,0,0,0.1,20,POLK,NA,NA,NA
635,1983,7,3,7/3/83,17:02:00,0,0,0,$50 or less,41.07,-94.45,0,0,0.1,20,UNION,NA,NA,NA
637,1983,7,3,7/3/83,17:25:00,1,0,0,"$5,000 to $50,000",43.03,-91.93,0,0,0.1,20,FAYETTE,NA,NA,NA
801,1983,9,5,9/5/83,18:05:00,2,0,0,"$50,000 to $500,000",42.38,-96.07,0,0,2.5,127,WOODBURY,NA,NA,NA
800,1983,9,5,9/5/83,17:20:00,1,0,0,"$5,000 to $50,000",42.85,-95.8,0,0,0.1,30,CHEROKEE,NA,NA,NA
141,1984,4,12,4/12/84,11:20:00,0,0,0,"$500 to $5,000",41.88,-90.58,0,0,0.1,10,CLINTON,NA,NA,NA
197,1984,4,26,4/26/84,18:35:00,1,5,0,"$50,000 to $500,000",43.38,-93.95,43.48,-93.93,8,10,WINNEBAGO,NA,NA,NA
198,1984,4,26,4/26/84,19:13:00,0,0,0,$50 to $500,42.05,-94.52,0,0,0.5,100,GREENE,NA,NA,NA
192,1984,4,26,4/26/84,16:40:00,2,0,0,"$500,000 to $5,000,000",42.32,-94.92,42.65,-94.8,22,200,SAC,CALHOUN,POCAHONTAS,NA
264,1984,4,29,4/29/84,18:18:00,0,0,0,"$500 to $5,000",42.28,-91.53,0,0,0.5,30,LINN,NA,NA,NA
417,1984,5,19,5/19/84,15:25:00,0,0,0,Unknown,42.48,-92.32,42.5,-92.27,3,30,BLACK HAWK,NA,NA,NA
493,1984,6,7,6/7/84,17:15:00,3,5,0,"$5,000,000 to $50,000,000",43.2,-94.22,43.32,-94.08,9,150,KOSSUTH,NA,NA,NA
504,1984,6,7,6/7/84,18:54:00,1,0,0,"$5,000 to $50,000",41.02,-93.42,0,0,0.5,50,LUCAS,NA,NA,NA
483,1984,6,7,6/7/84,16:04:00,1,0,0,"$50,000 to $500,000",43.07,-95.62,43.13,-95.53,6,77,O'BRIEN,NA,NA,NA
491,1984,6,7,6/7/84,17:00:00,2,0,0,"$500,000 to $5,000,000",42.83,-94.7,42.93,-94.58,8,100,POCAHONTAS,NA,NA,NA
507,1984,6,7,6/7/84,19:45:00,2,3,1,"$500,000 to $5,000,000",40.68,-94.23,40.73,-94.03,14,150,RINGGOLD,NA,NA,NA
508,1984,6,7,6/7/84,20:33:00,1,0,0,"$5,000 to $50,000",40.73,-93.35,0,0,0.5,50,WAYNE,NA,NA,NA
485,1984,6,7,6/7/84,16:12:00,2,3,0,"$500,000 to $5,000,000",42.65,-95.2,42.7,-95.15,4,100,BUENA VISTA,NA,NA,NA
482,1984,6,7,6/7/84,15:43:00,2,8,0,"$500,000 to $5,000,000",41.17,-95.07,41.45,-94.75,23,150,CASS,NA,NA,NA
478,1984,6,7,6/7/84,15:14:00,2,0,0,"$500,000 to $5,000,000",42.65,-95.73,42.77,-95.58,10,77,CHEROKEE,NA,NA,NA
488,1984,6,7,6/7/84,16:23:00,1,0,0,"$50,000 to $500,000",43.17,-95.33,0,0,1,77,CLAY,NA,NA,NA
489,1984,6,7,6/7/84,16:30:00,2,0,0,"$50,000 to $500,000",43.15,-95.15,0,0,2,77,CLAY,NA,NA,NA
481,1984,6,7,6/7/84,15:42:00,2,1,0,"$500,000 to $5,000,000",42.42,-95.58,42.58,-95.35,16,150,IDA,NA,NA,NA
484,1984,6,7,6/7/84,16:10:00,2,1,0,"$500,000 to $5,000,000",42.32,-95.38,42.45,-95.22,12,100,IDA,NA,NA,NA
486,1984,6,7,6/7/84,16:17:00,2,2,0,"$500,000 to $5,000,000",42.85,-94.85,43.03,-94.53,25,100,POCAHONTAS,PALO ALTO,NA,NA
477,1984,6,7,6/7/84,14:45:00,1,0,0,"$50,000 to $500,000",42.48,-96.08,42.57,-95.97,7,100,WOODBURY,PLYMOUTH,NA,NA
494,1984,6,7,6/7/84,17:29:00,2,1,0,"$500,000 to $5,000,000",43.22,-94.07,43.45,-93.75,21,150,KOSSUTH,WINNEBAGO,NA,NA
496,1984,6,7,6/7/84,17:45:00,2,0,0,"$500,000 to $5,000,000",43.2,-93.82,43.47,-93.77,18,127,HANCOCK,WINNEBAGO,NA,NA
509,1984,6,7,6/7/84,20:33:00,2,1,0,"$500,000 to $5,000,000",41.47,-92,41.53,-91.6,24,200,KEOKUK,WASHINGTON,JOHNSON,NA
487,1984,6,7,6/7/84,16:20:00,3,3,0,"$500,000 to $5,000,000",40.73,-95.03,40.98,-94.73,25,100,PAGE,TAYLOR,ADAMS,NA
492,1984,6,7,6/7/84,17:15:00,2,0,0,"$500,000 to $5,000,000",42.83,-94.12,43,-93.87,22,150,HUMBOLDT,KOSSUTH,HANCOCK,NA
495,1984,6,7,6/7/84,17:55:00,4,63,2,"$5,000,000 to $50,000,000",40.57,-93.9,41.58,-91.85,124,250,DECATUR,WAYNE,LUCAS,MONROE
550,1984,6,11,6/11/84,18:23:00,0,0,0,"$5,000 to $50,000",41.42,-94.32,0,0,0.1,10,ADAIR,NA,NA,NA
552,1984,6,11,6/11/84,18:50:00,0,0,0,"$500 to $5,000",41.58,-93.72,0,0,0.1,10,POLK,NA,NA,NA
554,1984,6,11,6/11/84,19:28:00,0,0,0,Unknown,41.62,-93.62,0,0,0.1,10,POLK,NA,NA,NA
557,1984,6,11,6/11/84,19:55:00,0,0,0,"$500 to $5,000",41.6,-93.62,0,0,0.1,10,POLK,NA,NA,NA
577,1984,6,12,6/12/84,19:55:00,0,0,0,Unknown,41.88,-93.4,0,0,0.1,10,STORY,NA,NA,NA
609,1984,6,16,6/16/84,15:30:00,0,0,0,Unknown,43.07,-94.23,0,0,0.1,10,KOSSUTH,NA,NA,NA
611,1984,6,16,6/16/84,17:56:00,0,0,0,Unknown,43.27,-93.43,0,0,0.1,10,WORTH,NA,NA,NA
612,1984,6,16,6/16/84,18:20:00,0,0,0,Unknown,43.28,-93.2,0,0,0.1,10,WORTH,NA,NA,NA
610,1984,6,16,6/16/84,16:43:00,1,0,0,"$5,000 to $50,000",42.73,-93.97,42.82,-93.8,7,77,WRIGHT,NA,NA,NA
613,1984,6,16,6/16/84,18:25:00,1,2,0,"$50,000 to $500,000",42.98,-93.18,42.93,-93.07,6,77,CERRO GORDO,NA,NA,NA
615,1984,6,16,6/16/84,19:05:00,0,0,0,Unknown,43.07,-92.75,0,0,0.1,10,FLOYD,NA,NA,NA
620,1984,6,17,6/17/84,16:25:00,0,0,0,Unknown,42.45,-96.07,0,0,0.1,10,WOODBURY,NA,NA,NA
621,1984,6,17,6/17/84,16:27:00,0,0,0,Unknown,42.5,-96.07,0,0,0.1,10,WOODBURY,NA,NA,NA
633,1984,6,17,6/17/84,19:35:00,1,0,0,"$5,000 to $50,000",41.67,-91.08,0,0,0.5,40,CEDAR,NA,NA,NA
622,1984,6,17,6/17/84,16:29:00,0,0,0,Unknown,42.68,-95.7,0,0,0.1,10,CHEROKEE,NA,NA,NA
629,1984,6,17,6/17/84,18:24:00,1,0,0,"$5,000 to $50,000",41.82,-96.07,41.83,-95.95,7,30,HARRISON,NA,NA,NA
632,1984,6,17,6/17/84,18:43:00,0,0,0,"$500 to $5,000",41.52,-95.62,0,0,0.1,10,HARRISON,NA,NA,NA
630,1984,6,17,6/17/84,18:25:00,1,0,0,"$50,000 to $500,000",41.67,-92.2,41.75,-91.88,2,40,IOWA,NA,NA,NA
643,1984,6,21,6/21/84,17:20:00,0,0,0,Unknown,41.67,-94.83,0,0,2.5,50,AUDUBON,NA,NA,NA
667,1984,6,22,6/22/84,20:15:00,0,0,0,Unknown,42.08,-91.27,0,0,0.1,10,JONES,NA,NA,NA
665,1984,6,22,6/22/84,19:22:00,0,0,0,Unknown,42,-91.98,0,0,0.1,10,BENTON,NA,NA,NA
658,1984,6,22,6/22/84,18:12:00,0,0,0,Unknown,42.03,-93.62,0,0,0.1,10,STORY,NA,NA,NA
661,1984,6,22,6/22/84,18:15:00,0,0,0,Unknown,42.67,-92.78,0,0,0.1,10,BUTLER,NA,NA,NA
668,1984,6,22,6/22/84,20:55:00,0,0,0,Unknown,41.85,-90.93,0,0,0.1,10,CEDAR,NA,NA,NA
657,1984,6,22,6/22/84,18:02:00,0,0,0,Unknown,42.98,-92.7,0,0,0.1,10,FLOYD,NA,NA,NA
655,1984,6,22,6/22/84,17:45:00,1,0,0,"$500,000 to $5,000,000",42.98,-93.18,42.82,-92.95,15,77,CERRO GORDO,BUTLER,NA,NA
675,1984,6,26,6/26/84,18:18:00,0,0,0,$50 to $500,41.27,-95.38,0,0,0.1,20,POTTAWATTAMIE,NA,NA,NA
722,1984,7,10,7/10/84,14:16:00,1,0,0,"$50,000 to $500,000",43.28,-91.8,0,0,2,50,WINNESHIEK,NA,NA,NA
734,1984,7,14,7/14/84,13:45:00,1,0,0,"$50,000 to $500,000",43.07,-93.75,0,0,2,20,HANCOCK,NA,NA,NA
743,1984,7,16,7/16/84,16:44:00,0,0,0,Unknown,43.47,-95.1,0,0,0.1,10,DICKINSON,NA,NA,NA
745,1984,7,16,7/16/84,17:03:00,0,0,0,Unknown,43.43,-94.88,0,0,0.1,10,EMMET,NA,NA,NA
812,1984,9,9,9/9/84,16:14:00,1,0,0,"$5,000 to $50,000",41.77,-93.72,0,0,2,50,POLK,NA,NA,NA
831,1984,10,14,10/14/84,16:15:00,1,2,0,"$50,000 to $500,000",41.13,-92.87,41.22,-95.85,5,40,MONROE,MARION,NA,NA
845,1984,10,16,10/16/84,18:30:00,1,0,0,"$50,000 to $500,000",43.07,-92.17,0,0,1,27,CHICKASAW,NA,NA,NA
108,1985,4,21,4/21/85,18:00:00,1,0,0,"$50,000 to $500,000",43.45,-96.37,0,0,1.2,40,LYON,NA,NA,NA
109,1985,4,21,4/21/85,18:14:00,0,0,0,"$50,000 to $500,000",43.5,-96.18,0,0,0.1,10,LYON,NA,NA,NA
216,1985,5,11,5/11/85,14:58:00,0,0,0,"$5,000 to $50,000",41.52,-93.43,0,0,1,50,POLK,NA,NA,NA
221,1985,5,11,5/11/85,16:15:00,0,0,0,"$5,000 to $50,000",41.52,-92.45,0,0,1,20,POWESHIEK,NA,NA,NA
220,1985,5,11,5/11/85,15:40:00,1,4,0,"$5,000 to $50,000",41.27,-92.88,41.27,-92.85,2,50,MARION,MAHASKA,NA,NA
